Benefits,Building,Customer,Date,Department,Employee Name,Hire Date,Month,Product,Region,Salesperson,Status,Item Cost,Job Rating,No.Items,Salary,Total Cost,Years
D,South,Home USA,12/27/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,1,45450,79,16
D,South,Home USA,8/4/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,3,45450,237,16
D,South,Home USA,4/27/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,6,45450,474,16
D,South,Home USA,4/1/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,6,45450,474,16
D,South,Home USA,4/22/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,30 Day H+ Supplement Pack,SW,"Kelly, Icelita",Full Time,79,5,7,45450,553,16
D,South,Home USA,6/24/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,2,45450,680,16
D,South,Home USA,10/30/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,2,45450,680,16
D,South,Home USA,3/15/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,4,45450,1360,16
D,South,Home USA,8/2/2015,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,10,45450,3400,16
D,South,Home USA,4/6/2014,Sales,"Kelly, Icelita",2/11/2000,Feb,"V-neck sweater, Case of 12",SW,"Kelly, Icelita",Full Time,340,5,11,45450,3740,16
R,Main,Home USA,11/21/2015,Sales,"Leon, Emily",1/15/1999,Jan,"Thermal Vest, Case of 12",SW,"Leon, Emily",Full Time,799,2,1,23520,799,17
R,Main,Home USA,1/25/2015,Sales,"Leon, Emily",1/15/1999,Jan,"Thermal Vest, Case of 12",SW,"Leon, Emily",Full Time,799,2,11,23520,8789,17
R,Main,Home USA,9/27/2015,Sales,"Leon, Emily",1/15/1999,Jan,"Thermal Vest, Case of 12",SW,"Leon, Emily",Full Time,799,2,15,23520,11985,17
R,Main,Home USA,12/10/2014,Sales,"Leon, Emily",1/15/1999,Jan,"Polo Sweatshirt, Case of 12",SW,"Leon, Emily",Full Time,340,2,1,23520,340,17
R,Main,Home USA,12/10/2015,Sales,"Leon, Emily",1/15/1999,Jan,"Polo Sweatshirt, Case of 12",SW,"Leon, Emily",Full Time,340,2,14,23520,4760,17
R,Main,Home USA,3/9/2014,Sales,"Leon, Emily",1/15/1999,Jan,90 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,168,2,15,23520,2520,17
R,Main,Home USA,4/15/2015,Sales,"Leon, Emily",1/15/1999,Jan,30 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,79,2,7,23520,553,17
R,Main,Home USA,4/6/2014,Sales,"Leon, Emily",1/15/1999,Jan,30 Day H+ Supplement Pack,SW,"Leon, Emily",Full Time,79,2,13,23520,1027,17
R,Main,Home USA,12/13/2015,Sales,"Leon, Emily",1/15/1999,Jan,"V-neck sweater, Case of 12",SW,"Leon, Emily",Full Time,340,2,5,23520,1700,17
,Taft,Home USA,9/11/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Thermal Vest, Case of 12",NE,"Livingston, Lynette",Contract,799,2,10,74020,7990,5
,Taft,Home USA,9/17/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Thermal Vest, Case of 12",NE,"Livingston, Lynette",Contract,799,2,11,74020,8789,5
,Taft,Home USA,9/3/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,1,74020,340,5
,Taft,Home USA,4/5/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,3,74020,1020,5
,Taft,Home USA,10/5/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"Polo Sweatshirt, Case of 12",NE,"Livingston, Lynette",Contract,340,2,15,74020,5100,5
,Taft,Home USA,12/29/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,90 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,168,2,4,74020,672,5
,Taft,Home USA,5/25/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,90 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,168,2,9,74020,1512,5
,Taft,Home USA,2/13/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,90 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,168,2,11,74020,1848,5
,Taft,Home USA,3/17/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,90 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,168,2,12,74020,2016,5
,Taft,Home USA,8/9/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,90 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,168,2,13,74020,2184,5
,Taft,Home USA,1/23/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,30 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,79,2,11,74020,869,5
,Taft,Home USA,11/19/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,30 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,79,2,11,74020,869,5
,Taft,Home USA,6/1/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,30 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,79,2,12,74020,948,5
,Taft,Home USA,7/6/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,30 Day H+ Supplement Pack,NE,"Livingston, Lynette",Contract,79,2,12,74020,948,5
,Taft,Home USA,11/17/2014,Sales,"Livingston, Lynette",6/4/2010,Jun,"V-neck sweater, Case of 12",NE,"Livingston, Lynette",Contract,340,2,7,74020,2380,5
,North,Home USA,5/24/2015,Sales,"Lucas, John",7/1/2003,Jul,"Thermal Vest, Case of 12",SW,"Lucas, John",Contract,799,3,2,78100,1598,12
,North,Home USA,4/9/2015,Sales,"Lucas, John",7/1/2003,Jul,"Polo Sweatshirt, Case of 12",SW,"Lucas, John",Contract,340,3,4,78100,1360,12
,North,Home USA,11/17/2015,Sales,"Lucas, John",7/1/2003,Jul,90 Day H+ Supplement Pack,SW,"Lucas, John",Contract,168,3,3,78100,504,12
,North,Home USA,7/12/2015,Sales,"Lucas, John",7/1/2003,Jul,30 Day H+ Supplement Pack,SW,"Lucas, John",Contract,79,3,8,78100,632,12
,North,Home USA,7/12/2015,Sales,"Lucas, John",7/1/2003,Jul,30 Day H+ Supplement Pack,SW,"Lucas, John",Contract,79,3,12,78100,948,12
,North,Home USA,3/8/2015,Sales,"Lucas, John",7/1/2003,Jul,"V-neck sweater, Case of 12",SW,"Lucas, John",Contract,340,3,12,78100,4080,12
DMR,South,Home USA,6/7/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"Thermal Vest, Case of 12",NE,"Maynard, Susan",Full Time,799,5,3,39110,2397,4
DMR,South,Home USA,12/20/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Thermal Vest, Case of 12",NE,"Maynard, Susan",Full Time,799,5,6,39110,4794,4
DMR,South,Home USA,10/25/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Polo Sweatshirt, Case of 12",NE,"Maynard, Susan",Full Time,340,5,2,39110,680,4
DMR,South,Home USA,5/15/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"Polo Sweatshirt, Case of 12",NE,"Maynard, Susan",Full Time,340,5,5,39110,1700,4
DMR,South,Home USA,6/25/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"Polo Sweatshirt, Case of 12",NE,"Maynard, Susan",Full Time,340,5,5,39110,1700,4
DMR,South,Home USA,10/19/2014,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,2,39110,336,4
DMR,South,Home USA,1/5/2015,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,4,39110,672,4
DMR,South,Home USA,11/16/2014,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,5,39110,840,4
DMR,South,Home USA,3/24/2015,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,9,39110,1512,4
DMR,South,Home USA,12/7/2014,Sales,"Maynard, Susan",1/14/2012,Jan,90 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,168,5,15,39110,2520,4
DMR,South,Home USA,1/8/2014,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,10,39110,790,4
DMR,South,Home USA,1/18/2015,Sales,"Maynard, Susan",1/14/2012,Jan,30 Day H+ Supplement Pack,NE,"Maynard, Susan",Full Time,79,5,14,39110,1106,4
DMR,South,Home USA,4/17/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,5,39110,1700,4
DMR,South,Home USA,2/26/2015,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,11,39110,3740,4
DMR,South,Home USA,7/13/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,13,39110,4420,4
DMR,South,Home USA,11/29/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,14,39110,4760,4
DMR,South,Home USA,12/1/2014,Sales,"Maynard, Susan",1/14/2012,Jan,"V-neck sweater, Case of 12",NE,"Maynard, Susan",Full Time,340,5,15,39110,5100,4
DMR,North,Home USA,9/7/2014,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,1,48550,799,3
DMR,North,Home USA,9/28/2015,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,4,48550,3196,3
DMR,North,Home USA,1/19/2015,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,10,48550,7990,3
DMR,North,Home USA,7/25/2015,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,10,48550,7990,3
DMR,North,Home USA,4/22/2015,Sales,"McCullough, Scott",5/17/2012,May,"Thermal Vest, Case of 12",NW,"McCullough, Scott",Full Time,799,5,14,48550,11186,3
DMR,North,Home USA,7/7/2015,Sales,"McCullough, Scott",5/17/2012,May,"Polo Sweatshirt, Case of 12",NW,"McCullough, Scott",Full Time,340,5,6,48550,2040,3
DMR,North,Home USA,4/1/2015,Sales,"McCullough, Scott",5/17/2012,May,90 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,168,5,15,48550,2520,3
DMR,North,Home USA,1/27/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,2,48550,158,3
DMR,North,Home USA,2/3/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,3,48550,237,3
DMR,North,Home USA,8/16/2015,Sales,"McCullough, Scott",5/17/2012,May,30 Day H+ Supplement Pack,NW,"McCullough, Scott",Full Time,79,5,7,48550,553,3
DMR,North,Home USA,7/15/2015,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,5,48550,1700,3
DMR,North,Home USA,9/29/2015,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,9,48550,3060,3
DMR,North,Home USA,6/10/2015,Sales,"McCullough, Scott",5/17/2012,May,"V-neck sweater, Case of 12",NW,"McCullough, Scott",Full Time,340,5,11,48550,3740,3
,North,Home USA,1/8/2014,Sales,"Norman, Rita",1/17/2006,Jan,"Thermal Vest, Case of 12",SE,"Norman, Rita",Contract,799,4,2,54190,1598,10
,North,Home USA,2/17/2015,Sales,"Norman, Rita",1/17/2006,Jan,"Thermal Vest, Case of 12",SE,"Norman, Rita",Contract,799,4,4,54190,3196,10
,North,Home USA,10/1/2014,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,6,54190,1008,10
,North,Home USA,12/27/2015,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,8,54190,1344,10
,North,Home USA,12/3/2015,Sales,"Norman, Rita",1/17/2006,Jan,90 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,168,4,15,54190,2520,10
,North,Home USA,9/14/2015,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,1,54190,79,10
,North,Home USA,4/23/2015,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,9,54190,711,10
,North,Home USA,2/2/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,10,54190,790,10
,North,Home USA,3/2/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,10,54190,790,10
,North,Home USA,12/29/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,11,54190,869,10
,North,Home USA,9/21/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,12,54190,948,10
,North,Home USA,7/20/2014,Sales,"Norman, Rita",1/17/2006,Jan,30 Day H+ Supplement Pack,SE,"Norman, Rita",Contract,79,4,13,54190,1027,10
,North,Home USA,1/3/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,2,54190,680,10
,North,Home USA,8/23/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,5,54190,1700,10
,North,Home USA,1/8/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,6,54190,2040,10
,North,Home USA,12/25/2014,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,9,54190,3060,10
,North,Home USA,12/19/2015,Sales,"Norman, Rita",1/17/2006,Jan,"V-neck sweater, Case of 12",SE,"Norman, Rita",Contract,340,4,12,54190,4080,10
DMR,Main,Home USA,8/4/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,5,20500,3995,17
DMR,Main,Home USA,1/29/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,7,20500,5593,17
DMR,Main,Home USA,3/23/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,8,20500,6392,17
DMR,Main,Home USA,9/14/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Thermal Vest, Case of 12",SW,"Owen, Robert",Half-Time,799,3,10,20500,7990,17
DMR,Main,Home USA,2/6/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,1,20500,340,17
DMR,Main,Home USA,2/6/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,3,20500,1020,17
DMR,Main,Home USA,9/27/2015,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,3,20500,1020,17
DMR,Main,Home USA,11/16/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,10,20500,3400,17
DMR,Main,Home USA,7/17/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,13,20500,4420,17
DMR,Main,Home USA,7/2/2014,Sales,"Owen, Robert",6/15/1998,Jun,"Polo Sweatshirt, Case of 12",SW,"Owen, Robert",Half-Time,340,3,13,20500,4420,17
DMR,Main,Home USA,9/29/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,1,20500,168,17
DMR,Main,Home USA,7/8/2015,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,4,20500,672,17
DMR,Main,Home USA,1/14/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,10,20500,1680,17
DMR,Main,Home USA,12/29/2014,Sales,"Owen, Robert",6/15/1998,Jun,90 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,168,3,15,20500,2520,17
DMR,Main,Home USA,6/28/2015,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,8,20500,632,17
DMR,Main,Home USA,3/16/2015,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,9,20500,711,17
DMR,Main,Home USA,6/23/2014,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,11,20500,869,17
DMR,Main,Home USA,9/17/2014,Sales,"Owen, Robert",6/15/1998,Jun,30 Day H+ Supplement Pack,SW,"Owen, Robert",Half-Time,79,3,14,20500,1106,17
DMR,Main,Home USA,1/21/2014,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,8,20500,2720,17
DMR,Main,Home USA,11/21/2015,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,8,20500,2720,17
DMR,Main,Home USA,2/24/2014,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,14,20500,4760,17
DMR,Main,Home USA,7/25/2015,Sales,"Owen, Robert",6/15/1998,Jun,"V-neck sweater, Case of 12",SW,"Owen, Robert",Half-Time,340,3,14,20500,4760,17
DMR,Main,Home USA,12/19/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,3,71820,2397,15
DMR,Main,Home USA,10/25/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,5,71820,3995,15
DMR,Main,Home USA,3/30/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,7,71820,5593,15
DMR,Main,Home USA,7/30/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,7,71820,5593,15
DMR,Main,Home USA,1/27/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,7,71820,5593,15
DMR,Main,Home USA,8/9/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Thermal Vest, Case of 12",NE,"Vaughn, Harlon",Full Time,799,2,12,71820,9588,15
DMR,Main,Home USA,6/27/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,2,71820,680,15
DMR,Main,Home USA,8/13/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,3,71820,1020,15
DMR,Main,Home USA,4/6/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,4,71820,1360,15
DMR,Main,Home USA,1/29/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,6,71820,2040,15
DMR,Main,Home USA,7/4/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,7,71820,2380,15
DMR,Main,Home USA,1/14/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,12,71820,4080,15
DMR,Main,Home USA,12/27/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"Polo Sweatshirt, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,14,71820,4760,15
DMR,Main,Home USA,10/5/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,90 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,168,2,4,71820,672,15
DMR,Main,Home USA,6/19/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,30 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,79,2,3,71820,237,15
DMR,Main,Home USA,7/28/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,30 Day H+ Supplement Pack,NE,"Vaughn, Harlon",Full Time,79,2,10,71820,790,15
DMR,Main,Home USA,1/11/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,4,71820,1360,15
DMR,Main,Home USA,4/12/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,4,71820,1360,15
DMR,Main,Home USA,5/9/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,5,71820,1700,15
DMR,Main,Home USA,4/7/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,6,71820,2040,15
DMR,Main,Home USA,2/26/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,11,71820,3740,15
DMR,Main,Home USA,11/26/2014,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,12,71820,4080,15
DMR,Main,Home USA,9/15/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,13,71820,4420,15
DMR,Main,Home USA,12/19/2015,Sales,"Vaughn, Harlon",1/7/2001,Jan,"V-neck sweater, Case of 12",NE,"Vaughn, Harlon",Full Time,340,2,15,71820,5100,15
R,North,Fabulous Health,9/15/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Thermal Vest, Case of 12",NE,"Arnold, Cole",Full Time,799,5,9,22860,7191,6
R,North,Fabulous Health,1/7/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Thermal Vest, Case of 12",NE,"Arnold, Cole",Full Time,799,5,15,22860,11985,6
R,North,Fabulous Health,10/25/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,5,22860,1700,6
R,North,Fabulous Health,4/10/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,8,22860,2720,6
R,North,Fabulous Health,3/30/2014,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,9,22860,3060,6
R,North,Fabulous Health,5/3/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,9,22860,3060,6
R,North,Fabulous Health,3/29/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"Polo Sweatshirt, Case of 12",NW,"Arnold, Cole",Full Time,340,5,10,22860,3400,6
R,North,Fabulous Health,2/24/2015,Sales,"Arnold, Cole",2/26/2010,Feb,90 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,168,5,8,22860,1344,6
R,North,Fabulous Health,4/15/2014,Sales,"Arnold, Cole",2/26/2010,Feb,30 Day H+ Supplement Pack,NE,"Arnold, Cole",Full Time,79,5,12,22860,948,6
R,North,Fabulous Health,1/7/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"V-neck sweater, Case of 12",NE,"Arnold, Cole",Full Time,340,5,11,22860,3740,6
R,North,Fabulous Health,3/29/2015,Sales,"Arnold, Cole",2/26/2010,Feb,"V-neck sweater, Case of 12",NE,"Arnold, Cole",Full Time,340,5,13,22860,4420,6
,Watson,Fabulous Health,11/2/2014,Sales,"Byrd, Asa",7/25/2003,Jul,"Thermal Vest, Case of 12",SE,"Byrd, Asa",Hourly,799,2,7,11044,5593,12
,Watson,Fabulous Health,6/25/2014,Sales,"Byrd, Asa",7/25/2003,Jul,"Thermal Vest, Case of 12",SE,"Byrd, Asa",Hourly,799,2,14,11044,11186,12
,Watson,Fabulous Health,11/22/2015,Sales,"Byrd, Asa",7/25/2003,Jul,"Polo Sweatshirt, Case of 12",SE,"Byrd, Asa",Hourly,340,2,10,11044,3400,12
,Watson,Fabulous Health,11/18/2015,Sales,"Byrd, Asa",7/25/2003,Jul,90 Day H+ Supplement Pack,SE,"Byrd, Asa",Hourly,168,2,3,11044,504,12
,Watson,Fabulous Health,10/5/2015,Sales,"Byrd, Asa",7/25/2003,Jul,90 Day H+ Supplement Pack,SE,"Byrd, Asa",Hourly,168,2,14,11044,2352,12
,Watson,Fabulous Health,8/22/2015,Sales,"Byrd, Asa",7/25/2003,Jul,30 Day H+ Supplement Pack,SE,"Byrd, Asa",Hourly,79,2,8,11044,632,12
,Watson,Fabulous Health,6/14/2015,Sales,"Byrd, Asa",7/25/2003,Jul,30 Day H+ Supplement Pack,SE,"Byrd, Asa",Hourly,79,2,11,11044,869,12
,Watson,Fabulous Health,10/5/2015,Sales,"Byrd, Asa",7/25/2003,Jul,"V-neck sweater, Case of 12",SE,"Byrd, Asa",Hourly,340,2,1,11044,340,12
,Watson,Fabulous Health,9/12/2015,Sales,"Byrd, Asa",7/25/2003,Jul,"V-neck sweater, Case of 12",SE,"Byrd, Asa",Hourly,340,2,13,11044,4420,12
,Main,Fabulous Health,5/28/2015,Sales,"Christensen, Jill",11/12/2010,Nov,"Thermal Vest, Case of 12",NW,"Christensen, Jill",Hourly,799,3,12,35312,9588,5
